logtheta,logtheta500,yt
-14.941176470588236,-5.1923076923076925,2.9941331131613103
-14.941176470588236,-4.884615384615385,3.6972872347644472
-14.941176470588236,-4.5769230769230766,4.378461015306593
-14.941176470588236,-4.2692307692307692,5.0011634944632748
-14.941176470588236,-3.9615384615384617,5.5435127137859945
-14.941176470588236,-3.6538461538461537,5.9981739579694322
-14.941176470588236,-3.3461538461538463,6.3687047223077373
-14.941176470588236,-3.0384615384615383,6.6649046319151175
-14.941176470588236,-2.7307692307692308,6.8989262858542775
-14.941176470588236,-2.4230769230769229,7.0827617277848356
-14.941176470588236,-2.1153846153846154,7.2269751039085763
-14.941176470588236,-1.8076923076923077,7.3402836720710782
-14.941176470588236,-1.5,7.4296062308443904
-14.941176470588236,-1.1923076923076923,7.500313583370966
-14.941176470588236,-0.88461538461538458,7.556529340313074
-14.941176470588236,-0.57692307692307687,7.6014090021751839
-14.941176470588236,-0.26923076923076922,7.6373714746815722
-14.941176470588236,0.038461538461538464,7.6662801141928609
-14.941176470588236,0.34615384615384615,7.6895797996891675
-14.941176470588236,0.65384615384615385,7.7083990633484945
-14.941176470588236,0.96153846153846156,7.7236258757895744
-14.941176470588236,1.2692307692307692,7.7359642989832009
-14.941176470588236,1.5769230769230769,7.7459777888913299
-14.941176470588236,1.8846153846153846,7.7541234282957872
-14.941176470588236,2.1923076923076925,7.7607792816135444
-14.941176470588236,2.5,7.766263878745514
-14.789915966386555,-9.5,0.003012017731027293
-14.789915966386555,-9.1923076923076916,0.0055454583179342888
-14.789915966386555,-8.884615384615385,0.010177514502350009
-14.789915966386555,-8.5769230769230766,0.018586995744880003
-14.789915966386555,-8.2692307692307701,0.033694255775468876
-14.789915966386555,-7.9615384615384617,0.060423807692962975
-14.789915966386555,-7.6538461538461542,0.10672454792208806
-14.789915966386555,-7.3461538461538458,0.18467575627628038
-14.789915966386555,-7.0384615384615383,0.3111757865848323
-14.789915966386555,-6.7307692307692308,0.50729590054691387
-14.789915966386555,-6.4230769230769234,0.79520981745760422
-14.789915966386555,-6.115384615384615,1.1922316193231219
-14.789915966386555,-5.8076923076923075,1.7032128069834214
-14.789915966386555,-5.5,2.31461768874677
-14.789915966386555,-5.1923076923076925,2.9941330993016932
-14.789915966386555,-4.884615384615385,3.6972872209094736
-14.789915966386555,-4.5769230769230766,4.378461002296639
-14.789915966386555,-4.2692307692307692,5.0011634828925828
-14.789915966386555,-3.9615384615384617,5.5435127039409258
-14.789915966386555,-3.6538461538461537,5.9981739498903455
-14.789915966386555,-3.3461538461538463,6.368704715894812
-14.789915966386555,-3.0384615384615383,6.6649046269612384
-14.789915966386555,-2.7307692307692308,6.8989262822562774
-14.789915966386555,-2.4230769230769229,7.0827617254900987
-14.789915966386555,-2.1153846153846154,7.2269751030504956
-14.789915966386555,-1.8076923076923077,7.3402836732348486
-14.789915966386555,-1.5,7.4296062349761121
-14.789915966386555,-1.1923076923076923,7.5003135924837228
-14.789915966386555,-0.88461538461538458,7.5565293578417183
-14.789915966386555,-0.57692307692307687,7.6014090329056403
-14.789915966386555,-0.26923076923076922,7.6373715222904188
-14.789915966386555,0.038461538461538464,7.6662801662125952
-14.789915966386555,0.34615384615384615,7.6895797673360891
-14.789915966386555,0.65384615384615385,7.7083985710600231
-14.789915966386555,0.96153846153846156,7.7236235953443932
-14.789915966386555,1.2692307692307692,7.7359560811220671
